Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,SH20_min_depth_min,SH20_min_depth_max,SH20_min_depth_median,SH20_min_depth_mean,SH20_max_depth_min,SH20_max_depth_max,SH20_max_depth_median,SH20_max_depth_mean,SH20_midpoint_depth_min,SH20_midpoint_depth_max,SH20_midpoint_depth_median,SH20_midpoint_depth_mean,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd,SAR,SAR_err,SAR_pc_err,DMAR,DMAR_err,DMAR_pc_err
Bird Island,BI10,BI10.2,67,70.1,71.2,70.6,1091.76,848.11,1216.17,1064.37,1056.75,913.35,1229.99,1088.99,1088.93,891.48,1233.89,1071.2,1071.74,23119.33333,56701.33333,1.278333333,24.75,387.8333333,40.25,41.33333333,2063.416667,64.75,221.0833333,155.6666667,121.0833333,45.91666667,449,904,42998.16667,6520.5,0.151652695,15.43976566,65.15133897,15.05218196,19.22277689,370.9987646,34.10978265,27.53001117,37.59916182,57.90188933,52.90894122,84.36931799,140.3411428,738.9956124,154.9589388,0.002941087,77.0153216,3.85076608,22.9846784,2.29846784,0.313261892,0.031326189,3712.228887,74.17879973,7766.606331,2010.436754,9084.977882,46.04204392,1442.000824,11.02828725,88.46094721,0.148073757,6242.966621,15.13819392,4.068857773,0.02443965,5.960197779,0.068926753,36.59073739,0.331067449,261.6355831,2.462160119,8.072382999,0.070931291,30.36236272,0.256345549,168.0404108,1.955006557,30.42377281,3.299014819,4.487970407,0.077593013,2.556674805,0.045766663,0.034182722,0.002880486,8.42673091,0.010708144,0.001973161,18.42673085
Bird Island,BI10,BI10.2,71,74.7,75.8,75.2,1150.35,989.14,1249.73,1122.24,1132.12,1026.16,1269.92,1145.69,1157.58,1008.59,1259.98,1130.65,1143.7,22181.16667,53873,1.321666667,17.58333333,238.5,41.75,39.08333333,1999.833333,94.75,221.25,190.3333333,10,36.58333333,402.3333333,866.8333333,41187.16667,6174.333333,0.149898092,11.17186672,43.05915593,15.33934335,11.95033916,256.1572079,37.82044901,31.0779811,43.34918125,20.16297236,51.91681867,105.8148755,131.1583591,748.5769327,163.8199307,0.00220137,76.84431418,3.842215709,23.15568582,2.315568582,0.303477386,0.030347739,3558.613952,53.10499408,1973.319538,728.4065428,6626.492173,12.55357407,461.9149499,4.1315028,46.49996193,0.203261185,3694.801697,28.74082309,2.041238975,0.011991471,6.674238754,0.048794576,34.06414422,0.025144385,140.4650062,0.492872097,10.75975255,0.084324463,7.795499709,0.115748702,114.9998151,1.529219743,21.97235957,0.521915705,4.288871292,0.045808063,1.233894651,0.01690507,0.043205027,0.003917658,9.067597407,0.013111749,0.002500095,19.06759754
Bird Island,BI10,BI10.2,81,86.5,87.5,87,1257.91,1136.5,1399.44,1259.03,1261.4,1154.99,1408.82,1276.41,1276.37,1135.29,1401.65,1263.96,1264.23,22325.90909,53674.81818,1.295454545,12.45454545,217.3636364,28.36363636,42.90909091,1678.181818,73.18181818,213.4545455,171.5454545,73.36363636,53.27272727,395.0909091,873.9090909,41158.81818,6136.545455,0.149104333,11.84367879,28.00811571,15.98294546,13.96033342,299.3849756,50.73030294,44.4147805,48.62584423,45.61419237,38.75845949,102.3654771,98.45451188,1029.405345,242.7893588,0.004918526,75.82326542,3.791163271,24.17673458,2.417673458,0.301310001,0.030131,3474.148775,97.58287489,14359.67839,3663.807136,9905.624178,61.39912548,2197.326275,24.940646,125.5077224,1.234445563,6284.597012,38.94604963,2.439569014,0.01043611,6.367819135,0.01977015,39.61078518,0.154761353,67.51751759,0.138761249,5.520887153,0.016892471,50.21714125,0.70380336,209.897137,2.629036009,39.24997232,1.135258391,4.871746851,0.049115691,3.886857404,0.030253524,0.066800267,0.00367215,5.497209166,0.020127589,0.003119214,15.49720913
Bird Island,BI10,BI10.3,88,84.8,85.8,85.3,1272.8,1149.66,1416.7,1275.64,1276.42,1167,1429.1,1293.17,1292.81,1143.87,1416.02,1278.9,1278.8,21329.45455,51592.63636,1.240909091,3.636363636,223.5454545,23.45454545,21.45454545,1101.818182,54.36363636,215.9090909,128.9090909,36.45454545,48.45454545,379.7272727,907.8181818,40259.81818,6034.909091,0.149911105,5.005451573,26.12417898,17.85140687,15.15495718,119.6334553,34.65623386,16.93785432,34.92121002,39.97340025,67.97111686,88.63531002,62.34551817,896.363522,199.4965937,0.004174895,83.3768962,4.16884481,16.6231038,1.66231038,0.184247026,0.018424703,3858.056048,77.55997105,3095.570446,982.5430133,7180.738417,69.86799065,574.7925663,2.379383359,57.22472424,0.585720892,3753.765384,11.81590071,2.601276107,0.027240957,5.912256586,0.047824043,37.01157435,0.426171368,65.03458094,0.286572998,8.662126972,0.092756516,13.30255749,0.023181323,130.9618352,0.711514938,13.33706426,0.180364254,3.755055231,0.044804774,1.35530674,0.018758598,0.061012813,0.003578586,5.865302033,0.011241429,0.001783487,15.86530225
Bird Island,BI10,BI10.3,95,93,94,93.5,1331.17,1222.68,1473.98,1329.36,1334.33,1243.39,1486.87,1341.14,1347.79,1221.23,1474.12,1330.79,1335.94,21085,51886,1.319090909,26.63636364,242,100.8181818,52.36363636,3160.363636,60.09090909,200.4545455,99.09090909,5.090909091,107.1818182,657.6363636,834.5454545,38250.63636,5976.090909,0.156443694,16.8598501,36.4280112,72.27975952,22.839758,725.0415537,38.72326057,23.19208329,68.64612814,10.01453489,83.24279931,307.6992924,85.4977937,2260.375291,279.3658728,0.006363537,84.50687591,4.225343795,15.49312409,1.549312409,0.169763258,0.016976326,3318.93706,140.159263,3134.001598,945.8757012,6732.62029,14.01324671,606.0238476,2.682720915,60.2997145,0.569052976,11390.75321,93.133272,5.745017677,0.069473871,7.120078834,0.066671523,25.20300712,0.083140624,71.97280393,0.774294779,7.32730259,0.127147154,10.28410137,0.050822268,119.867266,2.07053159,13.96054981,0.385854347,4.655602184,0.05117785,1.122462139,0.002027459,0.074294205,0.003785155,5.094818123,0.012612426,0.001903823,15.09481824
Bird Island,BI10,BI10.3,98,96.3,97.3,96.8,1361.43,1269.4,1494.72,1353.67,1364.01,1283.51,1502.25,1362.84,1373.19,1271.93,1491.59,1357.12,1365.57,20358.09091,49648.18182,1.288181818,39.81818182,210.3636364,79.90909091,54.63636364,3007.090909,90.09090909,208.6363636,94.09090909,11.36363636,179,687.0909091,857.9090909,36182.81818,5897.909091,0.163261797,24.97926413,43.64693054,24.39038559,16.42116151,344.6869462,38.94985121,20.99177328,41.05960191,33.31147768,105.1655837,135.9481184,86.34865899,2511.390484,285.0955821,0.004797626,72.65882601,3.6329413,27.34117399,2.734117399,0.345133732,0.034513373,3046.497536,93.59658386,3044.618396,864.5444411,6605.365982,65.89419971,562.7226914,3.077677491,54.01867077,0.421691157,7073.372392,64.24483976,3.633220643,0.018650539,5.857915852,0.041156676,18.81424853,0.085012501,41.79884834,0.244174097,5.049060535,0.052888463,9.694363956,0.203712654,112.4064678,0.932757371,13.08141258,0.324463031,4.214972855,0.00900571,0.992804532,0.005060371,0.108932462,0.00429461,3.942452222,0.037596267,0.005241842,13.94245216
Bird Island,BI10,BI10.3,104,103.2,104.2,103.7,1481.46,1352.39,1637.66,1470.67,1474.88,1363.7,1674.36,1502.11,1505.29,1348.87,1634.48,1476.22,1480.59,23485.90909,56468.36364,1.455454545,19.63636364,254.2727273,62.90909091,50.54545455,1610.090909,64.36363636,216.0909091,103.3636364,24.72727273,59.54545455,547.2727273,914.3636364,43429,6444.272727,0.148378059,18.67764828,55.96086295,77.92747211,9.595453469,562.2788373,29.1454035,19.98726868,42.24753893,30.60748572,72.52911641,137.9138071,104.60332,552.6917767,162.0747302,0.002752184,83.17025225,4.158512612,16.82974775,1.682974775,0.191025979,0.019102598,3335.981766,60.0124919,1424.582603,617.0473108,7089.603048,60.94161611,441.0920959,6.868091078,47.40786167,0.811856875,1987.252608,27.50554815,1.389287804,0.01419095,4.568507031,0.022190259,19.39416739,0.073912797,45.72842227,0.254790732,4.628095976,0.048659815,6.266500548,0.095875453,127.1397723,0.326624311,11.39582517,0.228978244,4.732409551,0.019576414,0.984439937,0.012776705,0.03288392,0.003105879,9.444979346,0.006281683,0.001221472,19.4449794
Bird Island,BI10,BI10.3,114,114.9,115.9,115.4,1770.48,1494.19,2052.7,1776.69,1774.19,1540.05,2063.79,1819.27,1813.69,1540.69,2018.19,1799.32,1792.55,23787.45455,60059.36364,1.378181818,8.545454545,203.5454545,30.63636364,33.09090909,7030.181818,135.0909091,225,134.1818182,1.545454545,32,219.7272727,866.5454545,42366.36364,6354.727273,0.149992787,9.201778484,31.02374457,21.72681628,13.0648731,810.6680971,51.37208297,29.92657682,45.84935808,5.125692858,44.28769581,87.07593342,82.28774348,428.9103106,141.9909088,0.002882752,86.15563506,4.307781753,13.84436494,1.384436494,0.27542932,0.027542932,4610.248256,169.7864944,1716.680373,574.2556523,5586.311354,64.02588147,354.6954517,1.783713254,38.81328375,0.081961578,15892.74003,5.384076861,1.543818014,0.018208205,5.784125479,0.017909738,42.10225675,0.101834918,35.80217711,0.124414396,5.434072792,0.066823231,6.037782671,0.042295483,94.40874214,1.478332239,8.138802933,0.19067742,3.83135941,0.031914034,0.865875823,0.005713133,0.025316456,0.001755618,6.934691011,0.006972894,0.001180838,16.93469101
Bird Island,BI10,BI10.3,120,121.8,122.7,122.3,1949,1641.38,2230.66,1972.95,1958.73,1741.18,2218.76,1990.6,1986.83,1730.34,2231.12,1986.64,1984.16,23463.2,55879.5,1.243,7.7,187.9,16.6,26.1,1472,49.9,229.7,169,41.3,48.3,143.2,945.1,44116.7,6464.9,0.146557429,9.393259995,22.80570104,12.68595023,19.3186726,564.7396647,38.44028558,31.25184439,40.04441978,30.39389559,63.36499209,55.86849639,54.88260198,1115.395301,212.4897122,0.003832888,87.78918391,4.389459195,12.21081609,1.221081609,0.151943562,0.015194356,4492.936701,91.25578968,683.2265993,330.288126,5350.125775,88.24884284,192.9637106,2.274240107,32.12024806,0.26750503,4238.013215,41.30378848,0.741821487,0.012050585,6.534750001,0.055133377,62.86286744,0.567434644,87.02811474,1.036590908,13.1076901,0.161700542,2.592646444,0.02182641,91.74775016,0.40610632,5.71655892,0.108668636,5.092746285,0.020391728,0.664291765,0.003592713,0.03202847,0.001558765,4.866812151,0.00486652,0.000723496,14.86681202
Bird Island,BI10,BI10.4,135,129.4,130.4,129.9,2160.03,2006.47,2293.5,2123.38,2147.28,2027.16,2308.62,2143.42,2170.36,2017.13,2296.02,2129.83,2152.76,23205.09091,65119.72727,1.433636364,6.727272727,225.2727273,40.81818182,45.45454545,15614.18182,180.1818182,198.8181818,161.4545455,89.72727273,16,263.8181818,803.5454545,38979.18182,6136.454545,0.157428366,8.223027534,29.26120609,25.22228452,20.65121612,1662.979243,65.16259384,44.13120932,39.96839661,51.89815201,23.06078923,93.6843831,87.99814048,780.3019695,161.467869,0.002657515,83.20307613,4.160153806,16.79692387,1.679692387,0.198138286,0.019813829,2888.301683,68.23238158,1641.390095,595.6836327,5647.265231,93.13022455,401.5251511,5.219646629,37.52718028,0.316767608,3019.385269,15.63993365,1.001920559,0.002420104,9.469595678,0.030083547,77.32937965,0.189230748,126.1466188,1.544773235,11.39866575,0.123110885,6.954876946,0.093655521,100.7977844,1.025597866,10.71344504,0.348935486,3.961646879,0.031813072,0.860069661,0.003042513,0.043327556,0.003309614,7.638590104,0.008584848,0.001514246,17.63859031
Bird Island,BI10,BI10.4,145,141,142,141.5,2329.89,2150.38,2497.18,2325.37,2322.92,2180.6,2520.13,2337.97,2342.11,2159.5,2509.55,2322.83,2324.35,23972.81818,57889.27273,1.315454545,8.181818182,202.5454545,24.36363636,30,2676.181818,63.81818182,233.4545455,166.3636364,198.0909091,23.18181818,395.0909091,963.8181818,43889.09091,6543,0.149073162,7.427222655,29.27580447,20.57315108,17.52712184,426.8826111,62.67985032,40.84939078,39.82278927,48.85172371,34.36515148,90.5179038,77.03092649,498.626003,178.5463525,0.003382222,85.1918684,4.25959342,14.8081316,1.48081316,0.272975891,0.027297589,3582.990472,78.58668299,5412.77206,1133.053064,5488.24581,18.21293292,523.0275133,1.869875762,51.81193098,0.049962394,36760.73258,176.9107347,3.769043144,0.04959872,7.155451754,0.030710634,40.6484082,0.139015902,36.99629166,0.295665893,7.711571305,0.048823252,9.787053209,0.059603308,91.25190224,0.699750267,9.674570314,0.181126451,4.402169903,0.038260027,0.858893791,0.005791892,0.052110474,0.00270453,5.189993239,0.014224903,0.002160762,15.1899932
Bird Island,BI10,BI10.4,155,152.7,153.8,153.2,2472.55,2360.47,2632.88,2476.45,2475.88,2357.69,2644.23,2475.28,2478.48,2362.22,2655.99,2471.15,2478,23105.16667,59388.66667,1.445,3.333333333,163.6666667,21.91666667,37.08333333,7485.25,241.3333333,224.6666667,194.5,335.9166667,23.08333333,209.3333333,889.5833333,41299.08333,6409.916667,0.155222517,7.796658181,21.93516618,13.78707124,18.55928257,1804.052364,73.49252693,43.51036101,48.11066788,87.61014712,36.67909569,95.65594914,112.9388075,461.5002134,152.3157357,0.003991243,83.66949487,4.183474744,16.33050513,1.633050513,0.185787318,0.018578732,3079.887722,69.393988,5594.694254,1512.473246,6436.237221,74.4489504,1149.476822,20.0568356,82.80022216,1.100044802,6074.810846,90.83067827,1.250579343,0.003346293,6.317256008,0.021906999,67.58862806,0.371106986,145.146567,1.516565475,5.364596712,0.048444676,20.81297886,0.274237825,121.0153008,1.039947828,58.14267286,6.463462839,2.650531649,0.028355943,1.955638501,0.006912781,0.423076923,0.003876515,0.916267268,0.078602327,0.00858044,10.91626738
Bird Island,BI10,BI10.4,165,164.8,165.8,165.3,2559.59,2412,2782.29,2554.16,2559.78,2408.06,2793.49,2559.89,2565.96,2413.78,2823.82,2557.72,2567.42,22003.36364,55622.63636,1.340909091,22.36363636,298.7272727,77,45.72727273,5640.909091,97.45454545,219.6363636,153.9090909,107.3636364,18.36363636,341.1818182,842,39460.90909,6059.454545,0.153574041,29.26524467,40.17235594,60.43839839,17.73747958,2883.757877,54.66692535,32.16915519,62.8258777,72.57585374,30.47711511,66.89666387,120.6673112,1155.963361,195.2973956,0.003237462,84.59367774,4.229683887,15.40632226,1.540632226,0.216122062,0.021612206,1967.834735,47.21852826,2804.420041,585.0799774,5642.915643,47.45052762,253.7523195,4.53576382,42.83579617,0.699855742,49049.46764,602.4649613,16.76515491,0.107585917,16.20702482,0.031666011,58.21751812,0.419583377,148.0981288,0.616201008,23.90463007,0.06260096,4.260143181,0.051289903,85.39705279,1.57965392,5.057282645,0.115798204,3.146538486,0.012418503,0.570044874,0.002471594,0.161812298,0.002621301,1.619963826,0.034971207,0.004063642,11.61996373
