"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume","Volume_err","Wet_density","Dry_density","Dry_density_err","DMAR","DMAR_err","DMAR_err_pc"
"Bird Island","BI10","BI10.1",11,13,14.1,13.6,13.6,0.55,-28,217,62,70,122,0.09608,0.17139,22684.6666666667,54462.8333333333,1.34833333333333,9.58333333333333,82.5833333333333,22.0833333333333,17.75,1965.41666666667,35.0833333333333,205,82.25,5.66666666666667,43.0833333333333,27.8333333333333,875.666666666667,42389.3333333333,6183.5,6.85878201083333,1.92525402973999,0.14587870175,-1.92525402908019,48572.8333333333,650.228398100982,1078.28372327453,0.100980046033708,8.22919783269894,23.4072961948089,13.7870712384224,18.2514009424931,211.205827370249,39.2276765315078,26.2124189858721,45.1283523055981,16.7295782337388,45.7551951016262,26.1249909380875,83.5793942997624,748.16518999159,179.458529015379,0.168785087293509,0.0244962694027004,0.00355808684060852,0.0244962697544215,858.326684293164,87.73,12.27,0.61,94.25,4.71,47.13,4.71,5.5054,0.8836,0.9155,0.1281,0.027,0.0123,0.0245,199.4
"Bird Island","BI10","BI10.1",12,14.3,15.4,14.8,14.8,0.525,-21,225,76,83,123,0.09615,0.14674,22702,54065.9166666667,1.35166666666667,13.0833333333333,114.333333333333,20.0833333333333,27.9166666666667,1448.41666666667,48.25,214.75,89.0833333333333,0.272727272727273,60.1666666666667,102.166666666667,857.25,42063.6666666667,6271.91666666667,6.70984220158333,1.90330752346731,0.149114836833333,-1.90330752296638,48335.5833333333,474.94171891258,1174.7626807405,0.0767325145416126,9.91287806417246,12.3680918887958,18.0477061414934,14.4061750228115,188.743432556827,51.7320456337708,44.5688945749877,39.1000077501349,0.904534033733291,59.4563756552702,66.1359939591876,108.49224940897,797.512876309084,178.850093823308,0.161925902387201,0.0242009687798353,0.00361989276908602,0.024200968157388,906.762819377846,87.08,12.92,0.65,91.54,4.58,45.77,4.58,4.6493,0.7788,0.9232,0.137,0.0298,0.0132,0.023,174.4
"Bird Island","BI10","BI10.1",13,15.6,16.6,16.1,16.1,0.5,-14,237,90,96,126,0.09608,0.12877,22805,55418.7272727273,1.42454545454545,14.7272727272727,93,24.2727272727273,37.1818181818182,1711.54545454545,59.6363636363636,203.090909090909,103.818181818182,7.09090909090909,76.6363636363636,163.454545454545,868.272727272727,42944.5454545455,6384.09090909091,6.729450084,1.90628543794962,0.148662456727273,-1.90628543781757,49328.6363636364,304.709697909338,752.741667626961,0.118605534134258,9.13335545230677,11.1085552615991,14.540226333114,20.2870312358323,239.555990798128,44.7420891941195,27.4315677475953,47.0336436645476,23.5178848770656,60.8330053955461,88.2092553379334,108.944105769051,509.793558930743,150.061623705366,0.143770029927908,0.0214047601352837,0.0031878168463366,0.0214047587527534,588.349772282997,87.03,12.97,0.65,82.62,4.13,41.31,4.13,4.5216,0.8048,0.9682,0.1443,0.0329,0.0139,0.0217,156.8
"Bird Island","BI10","BI10.1",14,16.8,17.8,17.3,17.3,0.5,-10,250,102,109,130,0.09615,0.11748,23332.6363636364,55972.0909090909,1.35727272727273,7.90909090909091,95.4545454545455,19.6363636363636,32.9090909090909,1532.90909090909,66.8181818181818,221.454545454545,88.8181818181818,0.545454545454546,39.0909090909091,169.363636363636,937.909090909091,43502.1818181818,6432.72727272727,6.76623344636364,1.91165028440566,0.147879791272727,-1.91165028525023,49934.9090909091,425.707710225519,1045.96419198225,0.111811529735614,6.02419364653138,25.2877979917732,17.8508976092113,13.3974217329645,231.597260150225,44.772353482519,30.0811024943024,47.0995078144521,1.80906806746658,45.0742821250756,106.359083041622,111.622985576856,743.134283717528,184.22436913128,0.172024416777841,0.0254551592588109,0.00376813729348191,0.0254551597980246,845.2226280153,87.37,12.63,0.63,83.65,4.18,41.83,4.18,5.3066,1.0189,0.9976,0.1442,0.0349,0.0139,0.0203,146.4
"Bird Island","BI10","BI10.1",17,20.5,21.5,21,21,0.525,18,290,142,147,136,0.09295,0.08799,22784.4545454545,55453,1.37545454545455,11.0909090909091,140.636363636364,29,25.9090909090909,2046,52,215.727272727273,94.3636363636364,5.36363636363636,60.8181818181818,167.181818181818,876,42661.1818181818,6346.63636363636,6.72369932263636,1.90540233941721,0.148797492818182,-1.90540234007324,49007.8181818182,333.408267334919,905.886306332092,0.0408322510679086,8.57268389076076,17.7159404338168,16.5650233926789,16.8015150831974,204.639194681762,36.5075334691348,28.6813211309762,46.0397061834081,17.7891693300881,67.3822204766483,109.020932101884,107.042047812997,786.131390822402,130.593470531472,0.154179101096303,0.0227255833846351,0.00335101176770165,0.0227255833342389,837.490396145749,84.43,15.57,0.78,75.73,3.79,37.86,3.79,5.4653,1.2106,0.9511,0.1755,0.0476,0.0163,0.0199,121.8
"Bird Island","BI10","BI10.1",19,23,24,23.5,23.5,0.525,51,306,171,174,127,0.09295,0.0699,21469.2727272727,52618.9090909091,1.27545454545455,13.4545454545455,122.545454545455,36.8181818181818,29,2094,37.6363636363636,205.181818181818,103.636363636364,2.45454545454545,33.9090909090909,266.727272727273,894.272727272727,40284.0909090909,6147.45454545455,6.55546023390909,1.88006961859483,0.152614061818182,-1.8800696194033,46431.5454545455,844.628449782399,1967.4533008204,0.0656298158406126,8.47777843970502,19.0019137792152,19.5131657186536,15.7987341265052,376.109026746235,34.2060600691536,21.3204980327298,41.8479933264971,5.68090901817018,41.3121157663331,75.0747506277456,98.2721638197622,1381.82332116269,238.271846274949,0.147724219406167,0.022379836974673,0.00339174074400733,0.0223798379341419,1584.64452566728,85.74,14.26,0.71,75.43,3.77,37.72,3.77,5.049,1.2092,1.063,0.1767,0.0512,0.0164,0.0171,104.2
"Bird Island","BI10","BI10.1",23,28,29.1,28.5,28.5,0.55,86,362,229,228,138,0.09299,0.05801,22859.25,55177.8333333333,1.35333333333333,19.9166666666667,135.833333333333,52.4166666666667,33.5,1652.08333333333,41.8333333333333,215.416666666667,117.25,21.25,46.3333333333333,260.833333333333,841.916666666667,42946,6484,6.62704599341667,1.89095898722638,0.15095710375,-1.8909589863745,49430,508.56502668158,1509.04273289293,0.122573416466387,9.54852043115804,26.5084320490098,21.7901492895438,18.904064017127,146.600544668053,36.7270852080421,37.1029485065377,44.4422505771663,26.4579426122427,53.2836890159786,105.121430505464,70.4201137761252,1291.91675780249,264.490590999515,0.138748781467848,0.0208789302746629,0.00314296190532302,0.020878930664511,1528.59703947473,85.39,14.61,0.73,76.49,3.82,38.25,3.83,6.5302,1.8611,0.8536,0.146,0.0489,0.0136,0.013,95.9
"Bird Island","BI10","BI10.1",24,29.3,30.3,29.8,29.8,0.5,93,384,243,242,146,0.07619,0.04716,21778.5454545455,54336.8181818182,1.33636363636364,96.4545454545455,336.363636363636,159.545454545455,51.9090909090909,2888.63636363636,42,224.363636363636,99.7272727272727,51.5454545454545,220,502.181818181818,927,40334.2727272727,6168.81818181818,6.53646779618182,1.87679390427672,0.153173144636364,-1.87679390353948,46503.0909090909,916.377800215213,1565.80208316261,0.0739287125916213,90.3198357354171,229.737795204565,132.108564170809,22.7352349688959,1190.14463597726,34.7361483184305,33.9860934126673,35.4798278155092,40.1954316716804,120.048323603456,323.050094623672,130.577946070537,2277.77523434201,212.603771453762,0.237195613238192,0.0364932496810228,0.00562135048902528,0.0364932500998806,2448.20409502743,85.04,14.96,0.75,80.55,4.03,40.27,4.03,6.9477,2.0808,0.8471,0.1491,0.0521,0.0114,0.011,96.9
"Bird Island","BI10","BI10.1",27,32.8,33.8,33.3,33.3,0.5,152,415,291,289,132,0.07353,0.03459,20495.2727272727,50800,1.31363636363636,34.2727272727273,203.909090909091,79.6363636363636,34.9090909090909,2770.09090909091,44,185.545454545455,92.2727272727273,108.454545454545,97.4545454545455,429.272727272727,815.363636363636,37739.7272727273,5823.81818181818,6.47982095790909,1.8678833059141,0.154576072909091,-1.86788330562488,43563.5454545455,978.296896745471,1895.63387815264,0.0853548741751433,29.7055244326402,51.48291861473,65.9640397902868,18.4361305346569,950.716093746756,47.2144045816528,21.0160112122336,28.1357100819969,49.9727198306509,50.539813288859,166.962325636109,70.0146737866752,2069.5540143185,196.009600878027,0.272608948550739,0.0422692537433567,0.00656109877803,0.0422692535810342,2201.50359362125,83.36,16.64,0.83,61.38,3.07,30.69,3.07,6.045,1.9676,0.8819,0.176,0.0661,0.0129,0.0109,84.6
"Bird Island","BI10","BI10.1",28,34.1,35,34.5,34.5,0.45,161,427,309,306,133,0.07353,0.03298,21817.3,54302.9,1.391,22.8,172.1,62.3,41.7,4523.7,124.3,217,123.9,51.9,78.9,369.8,858.3,39076.8,6121.4,6.3880916202,1.85379293169332,0.1567459539,-1.85379293109451,45198.2,513.057729045507,1195.21912914188,0.0858228148894893,10.9524223601702,34.1904795065657,35.6185033062561,19.5848580966691,1464.10898577333,51.4199485716498,26.2466929133727,24.0668051704232,24.5965218860084,95.6108431786549,99.9297531046462,109.037251534612,1026.18926129637,175.121671988364,0.237531086504216,0.0381006456745609,0.0061215286930097,0.0381006457745364,1048.46170915087,83.23,16.77,0.84,76.32,3.82,38.16,3.82,4.4156,1.4572,0.9825,0.198,0.0752,0.0146,0.0121,82.9
"Bird Island","BI10","BI10.1",29,35.2,36.1,35.6,35.6,0.45,173,438,325,320,133,0.07353,0.03137,21236.2,53075.7,1.288,20.3,213.1,63.3,47.5,5166,94.9,224.5,144.4,47.4,125.4,538.4,766.4,36994.3,6014.1,6.1527585653,1.81668549117355,0.1625986807,-1.81668549128462,43008.4,247.807183108158,1629.34833940171,0.0910189235513387,11.6623801649196,30.6030136497118,27.2602681979144,13.5010287673858,880.010479735579,36.7648684963724,34.8847308208684,38.4308903531174,41.8521206153284,85.6662775607246,81.0174192518018,96.5921551910115,842.722974120862,145.132468225871,0.134418509601499,0.0218669818966225,0.00355867742624804,0.0218669817722012,932.03400033356,81.36,18.64,0.93,73.99,3.7,36.99,3.7,5.1504,1.7717,1.0121,0.2319,0.0914,0.017,0.014,82.1
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,36.7,0.475,181,453,342,335,136,0.07353,0.03077,22119.4,57449,1.346,26.3,217.7,75.3,44.1,7994.7,144.2,213,137.5,74.1,47,349.4,793.2,38550.7,6177,6.2410442383,1.83104381002262,0.1602627916,-1.83104381029565,44727.7,229.566354484082,1848.9555009368,0.126156868840169,22.6374812104959,27.9087799805008,27.378215184096,17.5337769272149,1003.56288071827,53.0236844354588,38.5544348220078,51.6682795447179,26.9132350753718,37.4492248844278,106.557444080125,107.025230670156,967.395592988377,126.323218592449,0.0948601088783811,0.0151714348360886,0.00242683010150897,0.0151714344083309,1070.94880570662,78.21,21.79,1.09,61.98,3.1,30.99,3.1,4.6609,1.6313,1.0904,0.3038,0.1215,0.0223,0.0183,81.8
"Bird Island","BI10","BI10.1",32,38.6,39.6,39.1,39.1,0.5,197,489,379,368,146,0.07467,0.03062,21626.5454545455,57417.6363636364,1.36909090909091,28.2727272727273,186.636363636364,73.3636363636364,47.1818181818182,10433.2727272727,164.181818181818,202,114.272727272727,53,79.1818181818182,368.363636363636,765.727272727273,36517.2727272727,5931.45454545455,6.163084185,1.81774722148196,0.162523608909091,-1.81774722206801,42448.7272727273,417.489967217504,1528.28775253401,0.1056839198227,19.5606283594925,41.9601542591843,30.0741507852598,15.7659010641205,1049.93924499555,60.3337686239111,19.69263821838,54.5620580790184,52.0269161107979,74.7807704985957,119.008632230837,122.939896623587,749.359872278879,180.470697697085,0.265721604021676,0.0425455342442272,0.00681957186783488,0.0425455344468508,705.413792168695,83.07,16.93,0.85,75.64,3.78,37.82,3.78,5.6172,2.098,1.052,0.2144,0.0908,0.016,0.0133,83.4
"Bird Island","BI10","BI10.1",33,39.8,40.7,40.3,40.3,0.45,212,508,396,384,148,0.07846,0.03115,22153.9,60541.6,1.324,25.4,217.8,70.4,45.8,12335.2,193.8,231.1,155.8,30,121.6,387.9,838.5,37382.5,6155.3,6.0768901904,1.8036654377841,0.1648306398,-1.80366543784946,43537.8,335.932350994132,1795.83717400981,0.070742098106039,12.7906215642556,20.1152236433559,44.1794321174709,25.441872747282,1546.36698246065,82.4294984955157,48.9567836634175,56.9752382862747,44.7908720859755,97.6321895915709,130.766500977038,64.5862902548899,1051.92387240396,106.291057426713,0.260416436358623,0.0429033661075752,0.00707678621764764,0.0429033653025356,972.370391249023,85.2,14.8,0.74,70.05,3.5,35.02,3.5,4.4156,1.6779,1.0578,0.1837,0.079,0.0144,0.0119,82.7
"Bird Island","BI10","BI10.1",35,42.1,43.1,42.6,42.6,0.475,278,515,423,413,118,0.07843,0.02332,23554.9,60498.8,1.409,8.3,156.9,26,33.5,8458.6,233.7,243.6,145.1,36.2,14.1,157.5,855.9,41552.9,6443.3,6.4511778322,1.86405691581922,0.155074332,-1.86405691620431,47996.2,397.552917511898,1014.35768401048,0.120226637832239,10.1330043806256,20.0967106208399,13.6300322001739,12.4208605892578,1125.51807330373,79.6353494931044,49.4822078012783,55.137101846216,36.7538357786564,22.7618101213414,96.6290156560992,140.739672997899,280.844144203388,117.857776814072,0.13783463042488,0.0213962560313171,0.00332276944951647,0.0213962548233067,268.845597984337,84.25,15.75,0.79,76.56,3.83,38.28,3.83,4.4764,1.7861,1.1229,0.2099,0.0943,0.0165,0.0123,74.6
"Bird Island","BI10","BI10.1",36,43.3,44.2,43.8,43.8,0.475,310,519,436,429,105,0.07843,0.02001,23001.5,59503.25,1.3875,9.75,173.5,46.875,22.875,7852.25,164.875,204.25,129.375,123.625,58.875,244.625,798.125,41025.375,6414.5,6.3990578705,1.85576782607124,0.15639276275,-1.85576782607795,47439.875,769.615488409634,1495.68386174543,0.0859817256331666,8.20713974884934,39.3772958514349,34.613942277643,18.2947103986761,744.603585809255,46.6642643939511,30.3867922436236,36.5080715145882,103.753743478075,49.998392831313,95.2559521949754,116.402549677525,927.399426584129,183.232872908454,0.189276910660846,0.0295895908546892,0.00462871987402119,0.0295895908699839,1008.41820087558,83.29,16.71,0.84,61.9,3.1,30.95,3.1,4.5682,1.8707,1.0423,0.2091,0.0961,0.0164,0.0117,71.5
"Bird Island","BI10","BI10.2",49,43.7,44.7,44.2,44.2,0.5,318,522,441,434,102,0.07852,0.01935,23381,59938,1.36777777777778,12.6666666666667,216.777777777778,34.1111111111111,30,7081.77777777778,193.333333333333,214.666666666667,137.333333333333,205.333333333333,54.7777777777778,301.777777777778,836.444444444444,41729.4444444444,6568.77777777778,6.35276267788889,1.84875408276203,0.157454791,-1.84875408233893,48298.2222222222,876.8068487415,2000.82451754271,0.100221975855819,8.68907359849138,51.9609896407338,15.3740401687751,15.9921855917195,1248.13628840942,82.4499848392951,37.5566239164278,37.3363094051889,105.558040906413,51.2878586455356,113.790133335208,123.388726299358,1148.35416043039,144.660618153126,0.110409515145501,0.0175211746278971,0.00278130146766613,0.0175211742346302,1264.12833385082,83.76,16.24,0.81,84.15,4.21,42.08,4.21,5.7227,3.1131,0.9651,0.1871,0.1111,0.0147,0.0123,84
"Bird Island","BI10","BI10.2",50,44.8,45.8,45.3,45.3,0.5,344,526,453,448,91,0.07846,0.01683,23957.3636363636,62848,1.37090909090909,7.81818181818182,256.727272727273,37,33.7272727272727,8810.45454545455,212,242.636363636364,153,205.181818181818,46,300.545454545455,852.727272727273,42547.1818181818,6717.18181818182,6.33517383427273,1.8459489785127,0.157901782727273,-1.84594897869872,49264.3636363636,293.494556245009,1565.95402231355,0.101632135218596,11.0165165258187,34.7651863481009,25.7021399887247,17.4246429466483,2023.67405298563,69.5240965421342,29.2139443665956,63.738528379623,72.7733717534349,61.6814396719143,101.915026994417,99.3902318229421,758.617270852941,121.002329053468,0.122395674430716,0.0192017157499357,0.00301364681390425,0.0192017153746004,817.241858047821,85.9,14.1,0.7,85.88,4.29,42.94,4.29,6.3762,3.5515,0.943,0.1548,0.0939,0.0121,0.01,82.2
"Bird Island","BI10","BI10.2",51,45.9,46.9,46.4,46.4,0.5,374,531,466,462,78,0.07843,0.01413,24155,62053.0909090909,1.37454545454545,10.7272727272727,228.909090909091,50.1818181818182,39.3636363636364,8172.09090909091,189.636363636364,225.454545454545,133.090909090909,197.363636363636,63.5454545454545,302.909090909091,884.090909090909,42397,6672.27272727273,6.35744417863636,1.849253461241,0.157412857545455,-1.84925346213875,49069.2727272727,453.477232063529,1133.33829499805,0.0912538915733062,11.0642750245184,30.8397618196203,21.8806680968301,16.8004328948556,673.613161175679,54.9313621299759,26.6771948913811,43.0939776429481,115.521662667461,56.8847319346125,69.39806127761,64.2875641869476,762.777687140886,166.460260067736,0.182779022245519,0.0285929827153509,0.00447529741870408,0.0285929830793054,803.325599107745,84.86,15.14,0.76,86.82,4.34,43.41,4.34,5.8291,3.2905,1.0017,0.1787,0.1098,0.014,0.0111,79.5
