"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume","Volume_err","Wet_density","Dry_density","Dry_density_err","DMAR","DMAR_err","DMAR_err_pc","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd"
"Bird Island","BI10","BI10.3",84,80,81,80.5,80.5,0.5,1078,1383,1228,1228,153,0.11538,0.01505,23305.5,56089.8,1.359,24.8,264.6,59,39.6,2747.5,76.6,237.5,152.8,74,129.2,467,855.6,41785.9,6389,6.5425612867,1.87811596115299,0.1529111376,-1.87811596062508,48174.9,718.4277973464,1748.95186389512,0.0727934673503666,37.5819105421744,29.2164337317202,33.549300373563,24.6044259794407,738.478503410898,49.2797005762909,43.0768047922674,49.2833079697827,46.2048578494609,102.316285224896,89.0655189546812,131.669788992515,1122.61029648662,206.525758414995,0.140667747463666,0.0218674584101902,0.00340122817383509,0.0218674575991739,1280.98689818957,83.75,16.25,0.81,72.37,3.62,36.18,3.62,3.6287,3.2041,0.8837,0.1715,0.16,0.0198,0.021,106.3,14359.67839,9905.624178,2197.326275,125.5077224,6284.597012,2.439569014,6.367819135,39.61078518,67.51751759,50.21714125,209.897137,39.24997232,2584.74211,1287.731143,307.6256785,15.06092669,1131.227462,0.170769831,3.438622333,5.545509925,6.076576583,8.0347426,4.19794274,1.962498616
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,85.3,0.525,1140,1414,1267,1270,137,0.11538,0.01316,21329.4545454545,51592.6363636364,1.24090909090909,3.63636363636364,223.545454545455,23.4545454545455,21.4545454545455,1101.81818181818,54.3636363636364,215.909090909091,128.909090909091,36.4545454545455,48.4545454545455,379.727272727273,907.818181818182,40259.8181818182,6034.90909090909,6.67536463336364,1.89806729866589,0.149911105272727,-1.89806729821678,46294.7272727273,650.883301926907,1359.07043766887,0.0901614713117022,5.00545157348919,26.1241789779646,17.8514068709647,15.154957184787,119.633455339063,34.6562338613783,16.9378543237008,34.9212100175654,39.9734002465731,67.971116860566,88.6353100170478,62.3455181738322,896.363522035766,199.496593728041,0.187498130300575,0.0279672598127071,0.00417489477233992,0.0279672600331806,1018.1848644435,83.38,16.62,0.83,73.08,3.65,36.54,3.66,4.9476,4.5963,0.9241,0.1842,0.1804,0.0213,0.0232,109.3,3095.570446,7180.738417,574.7925663,57.22472424,3753.765384,2.601276107,5.912256586,37.01157435,65.03458094,13.30255749,130.9618352,13.33706426,557.2026803,933.4959942,80.47095928,6.866966909,675.6777691,0.182089327,3.192618556,5.181620409,5.853112285,2.128409198,2.619236704,0.666853213
"Bird Island","BI10","BI10.3",95,93,94,93.5,93.5,0.5,1233,1487,1332,1342,127,0.11287,0.01132,21085,51886,1.31909090909091,26.6363636363636,242,100.818181818182,52.3636363636364,3160.36363636364,60.0909090909091,200.454545454545,99.0909090909091,5.09090909090909,107.181818181818,657.636363636364,834.545454545455,38250.6363636364,5976.09090909091,6.40163363627273,1.85580787789123,0.156443694363636,-1.85580787882746,44226.7272727273,872.130838808031,2411.73854304317,0.0853761729587998,16.8598501017816,36.428011200174,72.2797595206544,22.8397579990364,725.041553668102,38.7232605689514,23.1920832887588,68.6461281434788,10.0145348913921,83.2427993063883,307.69929240324,85.4977936982746,2260.37529064212,279.36587284257,0.258608261880736,0.0405432987382715,0.00636353661000703,0.0405432993374902,2471.74347742273,84.51,15.49,0.77,71.74,3.59,35.87,3.59,5.4091,5.4227,0.926,0.1698,0.1787,0.0192,0.0221,115.3,3134.001598,6732.62029,606.0238476,60.2997145,11390.75321,5.745017677,7.120078834,25.20300712,71.97280393,10.28410137,119.867266,13.96054981,564.1202876,875.2406377,84.84333866,7.23596574,2050.335578,0.402151237,3.84484257,3.528420997,6.477552354,1.645456219,2.39734532,0.698027491
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,96.8,0.5,1278,1505,1359,1371,114,0.11294,0.00996,20358.0909090909,49648.1818181818,1.28818181818182,39.8181818181818,210.363636363636,79.9090909090909,54.6363636363636,3007.09090909091,90.0909090909091,208.636363636364,94.0909090909091,11.3636363636364,179,687.090909090909,857.909090909091,36182.8181818182,5897.90909090909,6.12992269536364,1.81279171788639,0.163261797363636,-1.81279171727193,42080.7272727273,1009.26611501085,3019.53495817425,0.0582783290457408,24.9792641277448,43.6469305387509,24.3903855871716,16.4211615135637,344.68694624121,38.949851207558,20.9917732803721,41.0596019110136,33.3114776834434,105.165583723954,135.948118446306,86.3486589883764,2511.39048410166,285.095582058177,0.179411936897221,0.0293280530078902,0.00479762607996572,0.0293280525324834,2782.53180003065,72.66,27.34,1.37,78.62,3.93,39.31,3.93,5.6172,5.8053,0.9172,0.3451,0.374,0.039,0.0457,117.2,3044.618396,6605.365982,562.7226914,54.01867077,7073.372392,3.633220643,5.857915852,18.81424853,41.79884834,9.694363956,112.4064678,13.08141258,548.0313113,858.6975777,78.7811768,6.482240492,1273.207031,0.254325445,3.16327456,2.633994794,3.761896351,1.551098233,2.248129356,0.654070629
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,103.7,0.475,1358,1649,1477,1487,145,0.04191,0.00429,23485.9090909091,56468.3636363636,1.45545454545455,19.6363636363636,254.272727272727,62.9090909090909,50.5454545454545,1610.09090909091,64.3636363636364,216.090909090909,103.363636363636,24.7272727272727,59.5454545454545,547.272727272727,914.363636363636,43429,6444.27272727273,6.74164520618182,1.90814799676112,0.148378059454545,-1.90814799720083,49873.2727272727,239.911423048364,960.891905754989,0.0806676684135145,18.6776482849031,55.9608629474044,77.927472107665,9.5954534688428,562.278837329924,29.1454035047475,19.9872686751069,42.2475389277831,30.6074857153962,72.5291164103957,137.91380707463,104.603319954266,552.691776671229,162.074730238301,0.124811306542738,0.0185314165618173,0.00275218434102406,0.01853141696849,676.246418239548,83.17,16.83,0.84,84.12,4.21,42.06,4.21,5.3363,5.8353,0.944,0.191,0.2184,0.008,0.01,124.6,1424.582603,7089.603048,441.0920959,47.40786167,1987.252608,1.389287804,4.568507031,19.39416739,45.72842227,6.266500548,127.1397723,11.39582517,256.4248685,921.6483962,61.75289343,5.6889434,357.7054694,0.097250146,2.466993797,2.715183435,4.115558004,1.002640088,2.542795446,0.569791259
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,115.4,0.5,1478,2098,1763,1768,310,0.04149,0.00745,23787.4545454545,60059.3636363636,1.37818181818182,8.54545454545454,203.545454545455,30.6363636363636,33.0909090909091,7030.18181818182,135.090909090909,225,134.181818181818,1.54545454545455,32,219.727272727273,866.545454545455,42366.3636363636,6354.72727272727,6.66920390481818,1.8973348462972,0.149992786727273,-1.89733484511083,48721.0909090909,242.697492214635,721.060229485342,0.096209997590498,9.20177848422398,31.0237445720649,21.7268162751597,13.064873098921,810.668097088052,51.3720829740328,29.9265768172706,45.8493580801698,5.12569285782198,44.2876958082039,87.0759334249032,82.2877434814731,428.910310607538,141.990908799888,0.126889764309573,0.0191225221177947,0.00288275232976997,0.0191225223185573,516.185326127246,86.16,13.84,0.69,85,4.25,42.5,4.25,3.9741,4.7093,1.714,0.2754,0.3402,0.0114,0.0162,141.5,1716.680373,5586.311354,354.6954517,38.81328375,15892.74003,1.543818014,5.784125479,42.10225675,35.80217711,6.037782671,94.40874214,8.138802933,309.0024671,726.220476,49.65736324,4.65759405,2860.693205,0.108067261,3.123427759,5.894315945,3.22219594,0.966045227,1.888174843,0.406940147
"Bird Island","BI10","BI10.3",119,120.7,121.7,121.2,121.2,0.475,1584,2220,1920,1912,318,0.03575,0.00609,23932.5454545455,57683.3636363636,1.34090909090909,9.18181818181818,230.545454545455,29.2727272727273,30.6363636363636,2490.72727272727,80.6363636363636,228.090909090909,169.818181818182,37.2727272727273,49.9090909090909,208,922.545454545454,44357.3636363636,6559.54545454545,6.76478887481818,1.91149889838338,0.147893012454545,-1.91149889787823,50916.9090909091,448.203829442892,1332.00647691573,0.0959640084046665,8.1218000691741,31.9135195062019,17.641376981919,15.0815962502165,443.669942842445,60.0587591068492,41.4112413372373,34.1959593572638,48.8898576579865,80.9561048290424,80.1835394579212,102.489378607116,889.993513765946,175.474421860489,0.15269793060444,0.0226140305588233,0.00335100441629187,0.0226140314115167,997.589540296555,87.29,12.71,0.64,88.51,4.43,44.26,4.43,5.0413,6.2613,1.2611,0.1836,0.2372,0.0066,0.0096,146.2,1641.390095,5647.265231,401.5251511,37.52718028,3019.385269,1.001920559,9.469595678,77.32937965,126.1466188,6.954876946,100.7977844,10.71344504,295.4502171,734.14448,56.21352115,4.503261634,543.4893484,0.070134439,5.113581666,10.82611315,11.35319569,1.112780311,2.015955688,0.535672252
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,122.3,0.45,1650,2226,1946,1943,288,0.03576,0.00543,23463.2,55879.5,1.243,7.7,187.9,16.6,26.1,1472,49.9,229.7,169,41.3,48.3,143.2,945.1,44116.7,6464.9,6.8275268756,1.92064870955264,0.1465574293,-1.92064870959766,50581.6,898.716220196589,1797.2757934657,0.088700494800073,9.39325999498222,22.8057010416255,12.685950233756,19.3186726022031,564.739664703028,38.4402855810874,31.2518443900161,40.0444197804832,30.3938955859378,63.3649920872892,55.8684963900845,54.8826019791336,1115.39530112771,212.489712169267,0.181159173731049,0.0263443703821363,0.00383288756320129,0.0263443710816754,1258.97782170917,87.79,12.21,0.61,89.09,4.45,44.55,4.46,4.7759,5.9795,1.0924,0.1519,0.1978,0.0054,0.0079,145.4,683.2265993,5350.125775,192.9637106,32.12024806,4238.013215,0.741821487,6.534750001,62.86286744,87.02811474,2.592646444,91.74775016,5.71655892,122.9807879,695.5163508,27.01491948,3.854429767,762.8423787,0.051927504,3.528765001,8.800801442,7.832530327,0.414823431,1.834955003,0.285827946
"Bird Island","BI10","BI10.4",145,132,133,132.5,132.5,0.5,2052,2331,2181,2196,139,0.06663,0.00448,22939.7272727273,63471.5454545455,1.46727272727273,10,207.272727272727,37,33.5454545454545,15022,159.181818181818,209.909090909091,115.636363636364,5.09090909090909,44.8181818181818,168.909090909091,760.636363636364,38468.0909090909,6064.36363636364,6.34628605745455,1.84747355805947,0.157698025181818,-1.84747355872889,44532.4545454545,600.40454543734,2827.21489680697,0.116197324331579,9.60208310732624,31.9909077992198,17.8157233925541,27.4130028868186,2013.60145013853,52.4496295159807,30.6380630766847,41.9243908179301,16.8846352963548,88.0645424467966,107.725070940292,84.3187674569223,785.88452771962,146.593501034168,0.186417225959398,0.02959991679462,0.00470327670166282,0.0295999164648918,818.343126522899,85.19,14.81,0.74,83.92,4.2,41.96,4.2,4.1527,6.2124,1.5704,0.273,0.422,0.0182,0.0293,161.3,5412.77206,5488.24581,523.0275133,51.81193098,36760.73258,3.769043144,7.155451754,40.6484082,36.99629166,9.787053209,91.25190224,9.674570314,974.2989708,713.4719553,73.22385186,6.217431718,6616.931864,0.26383302,3.863943947,5.690777148,3.329666249,1.565928513,1.825038045,0.483728516
"Bird Island","BI10","BI10.4",155,143.7,144.8,144.2,144.2,0.55,2200,2522,2364,2368,161,0.07115,0.0051,23702.1818181818,57136.3636363636,1.3,15,295.181818181818,43.3636363636364,36.7272727272727,2365.54545454545,64.1818181818182,215.909090909091,232.727272727273,174,35.2727272727273,334.363636363636,924.090909090909,43491.3636363636,6470.09090909091,6.72411553136364,1.90550923585562,0.14877554,-1.90550923582926,49961.4545454545,908.562140767688,2238.27765358667,0.0801249024960405,8.56737999624156,39.3467106168182,14.6169266761021,14.7179544033192,243.056933098549,58.0961585336211,37.8561871969551,64.238759186477,47.9708244665442,43.2460192597906,127.302217362678,129.726215196046,1582.59604907426,258.160978672399,0.137343132499917,0.0205485930076692,0.00307518430171035,0.020548593527127,1809.32215835856,83.67,16.33,0.82,86.15,4.31,43.07,4.31,6.412,10.2881,0.9519,0.1858,0.3074,0.0132,0.0228,172.6,5594.694254,6436.237221,1149.476822,82.80022216,6074.810846,1.250579343,6.317256008,67.58862806,145.146567,20.81297886,121.0153008,58.14267286,1007.044966,836.7108387,160.9267551,9.936026659,1093.465952,0.087540554,3.411318244,9.462407928,13.06319103,3.330076618,2.420306016,2.907133643
"Bird Island","BI10","BI10.5",172,156.1,157.2,156.6,156.6,0.525,2362,2681,2501,2501,159,0.12621,0.00845,22998.4166666667,56715.8333333333,1.34333333333333,10.1666666666667,260.25,53.5833333333333,38.5833333333333,4047.08333333333,89.6666666666667,217.5,101.5,186.333333333333,49.9166666666667,303.666666666667,872.416666666667,42205,6261.41666666667,6.74203834041667,1.90824112783939,0.148359080916667,-1.90824112851907,48466.4166666667,500.642761100592,1205.74065003695,0.091684571254168,8.44052274698814,66.1171480988652,13.055534064027,18.4314865642926,466.441355240707,63.1726830108385,27.8192216086125,37.3399615328233,78.1657136337844,56.2986489961161,72.726553026742,93.2469432434245,782.175869551785,151.591231656556,0.109521473710116,0.0162677608146421,0.00241693687562996,0.0162677612880037,899.775876975972,84.35,15.65,0.78,87.61,4.38,43.8,4.38,5.7883,10.2626,0.8689,0.1612,0.2939,0.0203,0.0385,189,2804.420041,5642.915643,253.7523195,42.83579617,49049.46764,16.76515491,16.20702482,58.21751812,148.0981288,4.260143181,85.39705279,5.057282645,504.7956074,733.5790336,35.52532473,5.14029554,8828.904175,1.173560844,8.751793403,8.150452537,13.32883159,0.681622909,1.707941056,0.252864132
