[ab] accrate_err; Peat accumulation rate error; cm a^-1; cm per year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ac] Bag_mass_g; Bag mass; g; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ad] Wet_bag_g; Sample + bag wet mass; g; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ae] Dry_bag_g; Sample + bag dry mass; g; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[af] Wet_mass_g; Sample wet mass; g; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ag] Dry_mass_g; Sample dry mass; g; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ah] Water_Content_pc; Water content ; %; percentage ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ai] Dry_mass; Sample mass after freeze-drying or drying o/n at 110C; %; percentage ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[aj] Dry_mass_err; Sample mass error of 5% after freeze-drying or drying o/n at 110C; %; percentage ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ak] Ash_Mass ; Sample mass after Loss-on-ignition at 550C for 4 hours; g; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[al] LOI550; Loss-on-ignition at 550C for 4 hours; %; percentage ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[am] LOI550_err; Loss-on-ignition at 550C for 4 hours; %; percentage ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[an] C_org_pc; Carbon content calculated from LOI as LOI/1.724; %; percentage ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ao] C_org_pc_err; Carbon content error calculated from LOI as LOI/1.724; %; percentage ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ap] Volume_cm3; Sample volume; cm^3; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[aq] Volume_err_cm3; Sample volume error; cm^3; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ar] Wet_density_g_cm3; Subsample wet density; g cm^-3; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[as] Dry_density_g_cm3; Subsample wet density error; g cm^-3; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[at] Dry_density_err_g_cm3; Subsample dry density; g cm^-3; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[au] DMAR_g_cm2_yr-1; Dry mass acccumulation rate; g cm^2 yr^-1; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[av] DMAR_err_g_cm2_yr-1; Dry mass acccumulation rate error; g cm^2 yr^-1; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[aw] DMAR_err_pc; Dry mass acccumulation rate percentage error; %; percentage ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[a] Location,[b] Site,[c] Section,[d] Sample_ID,[e] Core_section,[f] Sample,[g] Radius_1_cm,[h] Radius_2_cm,[i] Thickness_cm,[j] section_cut_loss,[k] section_depth_top,[l] section_depth_bottom,[m] section_depth_mid,[n] field_depth_top,[o] field_depth_bottom,[p] field_depth_mid,[q] strat_depth_top,[r] strat_depth_bottom,[s] strat_depth_mid,[t] depth,[u] depth_err,[v] SH20_min_age_95CI,[w] SH20_max_age_95CI,[x] SH20_median_age,[y] SH20_mean_age,[z] SH20_mean_95CI,[aa] accrate,[ab] accrate,[ac] Bag_mass,[ad] Wet_bag_g,[ae] Dry_bag_g,[af] Wet_mass_g,[ag] Dry_mass_g,[ah] Water_Content_pc,[ai] Dry_mass,[aj] Dry_mass_err,[ak] Ash_Mass ,[al] LOI550,[am] LOI550_err,[an] C_org_pc,[ao] C_org_pc_err,[ap] Volume_cm3,[aq] Volume_err_cm3,[ar] Wet_density_g_cm3,[as] Dry_density_g_cm3,[at] Dry_density_err_g_cm3,[au] DMAR_g_cm2_yr-1,[av] DMAR_err_g_cm2_yr-1,[aw] DMAR_err_pc
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_1,A,1,2.1,1.5,1,0.20778,0,1,0.5,0,1,0.5,0,1,0.5,0.5,0.5,-67,-61,-65,-65,3,0.39341,NA,1.147626667,4.1761,1.8575,2.3186,0.7099,76.56,23.44,1.17,0.2489,38.28,1.91,22.13,1.92,2.5434,0.117,0.9116,0.2791,0.0268,0.1098,NA,NA
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_2,A,2,2.2,2.5,1.1,0.20778,1.2,2.3,1.8,1.2,2.3,1.8,1.2,2.3,1.8,1.8,0.6,-66,-53,-62,-62,7,0.4077,0.14201,1.147626667,6.6902,2.3847,4.3055,1.2371,77.68,22.32,1.12,0.3944,35.3,1.77,20.48,1.77,4.7687,0.3195,0.9029,0.2594,0.0304,0.1058,0.0492,46.5
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_3,A,3,2.4,2.3,1.2,0.20778,2.5,3.7,3.1,2.5,3.7,3.1,2.5,3.7,3.1,3.1,0.6,-65,-42,-60,-58,12,0.4116,0.01546,1.147626667,7.2317,2.3962,4.8355,1.2486,79.48,20.52,1.03,0.2571,41.92,2.1,24.32,2.1,5.0921,0.3895,0.9496,0.2452,0.031,0.1009,0.0166,16.4
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_4,A,4,2.5,2.6,1.2,0.20778,3.9,5.1,4.5,3.9,5.1,4.5,3.9,5.1,4.5,4.5,0.6,-65,-30,-57,-55,17,0.4092,-0.06608,1.147626667,7.6345,2.6223,5.0122,1.4747,77.27,22.73,1.14,0.417,37.42,1.87,21.7,1.87,5.8875,0.5299,0.8513,0.2505,0.0351,0.1025,-0.0022,-2.1
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_5,A,5,2.7,2.3,1.2,0.20778,5.3,6.5,5.9,5.3,6.5,5.9,5.3,6.5,5.9,5.9,0.6,-64,-19,-55,-51,23,0.4081,-0.1335,1.147626667,8.4731,3.2295,5.2436,2.0819,71.58,28.42,1.42,0.74,22.91,1.15,13.29,1.15,5.7703,0.5741,0.9087,0.3608,0.0539,0.1472,-0.0262,-17.8
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_6,A,6,2.1,2.7,1.2,0.20778,6.7,7.9,7.3,6.7,7.9,7.3,6.7,7.9,7.3,7.3,0.6,-64,-8,-52,-48,28,0.4103,-0.20377,1.147626667,7.9727,3.2161,4.7566,2.0685,69.69,30.31,1.52,0.9437,28.64,1.43,16.61,1.43,5.4259,0.586,0.8766,0.3812,0.0602,0.1564,-0.053,-33.9
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_7,A,7,2.2,2.6,1.2,0.20778,8.1,9.3,8.7,8.1,9.3,8.7,8.1,9.3,8.7,8.7,0.6,-64,3,-50,-44,33,0.3223,-0.21976,1.147626667,8.6255,6.4113,2.2142,5.2637,29.61,70.39,3.52,1.0035,23.05,1.15,13.37,1.16,5.1998,0.6136,0.4258,1.0123,0.1701,0.3263,-0.1676,-51.4
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_8,A,8,2.8,2.1,1.2,0.20778,9.5,10.7,10.1,9.5,10.7,10.1,9.5,10.7,10.1,10.1,0.6,-62,15,-46,-40,39,0.0853,-0.07685,1.147626667,7.7589,3.2228,4.5361,2.0752,68.61,31.39,1.57,0.8284,31.04,1.55,18,1.55,5.6544,0.7294,0.8022,0.367,0.0657,0.0313,-0.0226,-72.2
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_9,A,9,2.8,2.2,1.2,0.20778,10.9,12.1,11.5,10.9,12.1,11.5,10.9,12.1,11.5,11.5,0.6,-56,33,-29,-24,45,0.0853,-0.15703,1.147626667,8.0985,2.8334,5.2651,1.6858,75.75,24.25,1.21,0.661,32.46,1.62,18.83,1.63,5.7703,0.805,0.9124,0.2921,0.0554,0.0249,-0.0412,-165.1
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_10,A,10,2.7,2.3,1.1,0.20778,12.3,13.4,12.9,12.3,13.4,12.9,12.3,13.4,12.9,12.9,0.6,-53,66,-14,-8,60,0.0853,-0.65065,1.147626667,8.2046,3.1004,5.1042,1.9528,72.33,27.67,1.38,0.3536,38.04,1.9,22.07,1.9,5.3969,0.8095,0.9458,0.3618,0.0724,0.0309,-0.2293,-742.8
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_11,A,11,2.7,2.2,1.1,0.20778,13.6,14.7,14.2,13.6,14.7,14.2,13.6,14.7,14.2,14.2,0.6,-50,107,0,8,78,0.0853,0.88905,1.147626667,7.7239,3.2141,4.5098,2.0665,68.58,31.42,1.57,0.864,23.17,1.16,13.44,1.16,5.1832,0.8241,0.8701,0.3987,0.0833,0.034,0.3616,1063.2
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_12,A,12,2.5,2.1,1.2,0.20778,14.9,16.1,15.5,14.9,16.1,15.5,14.9,16.1,15.5,15.5,0.6,-48,149,14,23,99,0.0859,0.36456,1.147626667,8.1105,3.1547,4.9558,2.0071,71.17,28.83,1.44,0.5594,28.92,1.45,16.77,1.45,4.9832,0.8272,0.9945,0.4028,0.087,0.0346,0.1543,446
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_13,A,13,2.5,2.2,1.2,0.20778,16.3,17.5,16.9,16.3,17.5,16.9,16.3,17.5,16.9,16.9,0.6,-46,192,27,40,119,0.0853,0.25802,1.147626667,7.5396,2.9431,4.5965,1.7955,71.91,28.09,1.4,0.6187,29.64,1.48,17.19,1.48,5.2022,0.9208,0.8836,0.3451,0.0783,0.0294,0.0957,325.2
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_14,A,14,2.6,2.2,1.2,0.20778,17.8,19,18.4,17.8,19,18.4,17.8,19,18.4,18.4,0.6,-44,240,41,56,142,0.0856,0.21815,1.147626667,7.9927,2.8803,5.1124,1.7327,74.69,25.31,1.27,0.4564,31.88,1.59,18.49,1.6,5.3135,0.9963,0.9622,0.3261,0.0774,0.0279,0.0778,278.6
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_15,A,15,2.5,2.1,1.2,0.20778,19.2,20.3,19.7,19.2,20.3,19.7,19.2,20.3,19.8,19.8,0.6,-42,286,55,73,164,0.0869,0.19915,1.147626667,7.6837,3.0596,4.6241,1.912,70.75,29.25,1.46,0.7394,26.38,1.32,15.3,1.32,4.6723,0.9134,0.9897,0.4092,0.1005,0.0356,0.0902,253.7
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_16,A,16,2.1,2.2,1.1,0.20778,20.5,21.6,21.1,20.5,21.6,21.1,20.5,21.6,21.1,21.1,0.6,-29,300,70,88,164,0.0885,0.16786,1.147626667,8.4329,3.5419,4.891,2.3943,67.14,32.86,1.64,0.7212,24.87,1.24,14.42,1.25,3.9701,0.804,1.2319,0.6031,0.1523,0.0534,0.1147,214.9
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_17,A,17,2.5,2.1,1.2,0.20778,21.8,23,22.4,21.8,23,22.4,21.8,23,22.4,22.4,0.6,-18,311,87,103,165,0.0878,0.14204,1.147626667,8.4495,3.5275,4.922,2.3799,67.41,32.59,1.63,0.5265,28.5,1.43,16.53,1.43,4.9832,1.0764,0.9877,0.4776,0.127,0.0419,0.079,188.4
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_18,A,18,2.4,2.2,1.2,0.20778,23.3,24.5,23.9,23.3,24.5,23.9,23.3,24.5,23.9,23.9,0.6,-10,323,105,119,167,0.0878,0.12481,1.147626667,8.3395,3.5202,4.8193,2.3726,67.01,32.99,1.65,0.559,27.69,1.38,16.06,1.39,4.8754,1.0994,0.9885,0.4866,0.1341,0.0427,0.0725,169.7
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_19,A,19,2.5,2.1,1.2,0.20778,24.7,25.9,25.3,24.7,25.9,25.3,24.7,25.9,25.3,25.3,0.6,-3,339,125,136,171,0.0881,0.11307,1.147626667,8.0766,3.242,4.8346,2.0944,69.77,30.23,1.51,0.5293,27.72,1.39,16.08,1.39,4.7689,1.1207,1.0138,0.4392,0.1252,0.0387,0.0607,156.8
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_20,A,20,2.3,2.1,1.3,0.20778,26.1,27.3,26.7,26.1,27.3,26.7,26.1,27.3,26.7,26.7,0.6,2,355,144,152,177,0.0875,0.10392,1.147626667,7.701,3.2106,4.4904,2.063,68.52,31.48,1.57,0.4764,27.72,1.39,16.08,1.39,4.7493,1.1588,0.9455,0.4344,0.1277,0.038,0.0563,148.2
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_21,A,21,2.3,2.1,1.2,0.20778,27.5,28.7,28.1,27.5,28.7,28.1,27.5,28.7,28.1,28.1,0.6,7,372,161,168,182,0.0884,0.09774,1.147626667,7.5656,3.2391,4.3265,2.0915,67.41,32.59,1.63,0.7447,26.06,1.3,15.12,1.31,4.4562,1.1297,0.9709,0.4693,0.1424,0.0415,0.0585,140.9
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_22,A,22,2.4,2.1,1.1,0.20778,28.9,30,29.5,28.9,30,29.5,28.9,30,29.5,29.5,0.6,13,395,177,184,191,0.0865,0.09169,1.147626667,7.7953,3.5581,4.2372,2.4105,63.74,36.26,1.81,0.7525,22.44,1.12,13.02,1.13,4.2749,1.1307,0.9912,0.5639,0.1773,0.0488,0.067,137.4
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_23,A,23,2.4,2.1,1.2,0.20778,30.2,31.4,30.8,30.2,31.4,30.8,30.2,31.4,30.8,30.8,0.6,26,409,193,199,191,0.0856,0.08396,1.147626667,8.1833,3.7684,4.4149,2.6208,62.75,37.25,1.86,0.749,22.29,1.11,12.93,1.12,4.6635,1.2801,0.9467,0.562,0.1824,0.0481,0.0628,130.5
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_24,A,24,2.3,2.2,1.2,0.20778,31.6,32.8,32.2,31.6,32.8,32.2,31.6,32.8,32.2,32.2,0.6,45,414,210,216,185,0.086,0.07527,1.147626667,8.2321,3.9808,4.2513,2.8332,60.01,39.99,2,1.0544,19.62,0.98,11.38,0.98,4.7689,1.3591,0.8915,0.5941,0.199,0.0511,0.0618,121
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_25,A,25,2.3,2.1,1.1,0.20778,33.1,34.1,33.6,33.1,34.1,33.6,33.1,34.1,33.6,33.6,0.5,56,419,226,231,182,0.0859,0.06884,1.147626667,8.753,4.2258,4.5272,3.0782,59.53,40.47,2.02,1.0321,19.47,0.97,11.29,0.98,3.9894,1.1729,1.1348,0.7716,0.2654,0.0663,0.0759,114.5
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_26,A,26,2.2,2.2,1.2,0.20778,34.3,35.5,34.9,34.3,35.5,34.9,34.3,35.5,34.9,34.9,0.6,68,429,244,247,181,0.0857,0.06427,1.147626667,8.7449,4.265,4.4799,3.1174,58.97,41.03,2.05,0.8527,48.43,2.42,28.09,2.42,4.5593,1.386,0.9826,0.6837,0.242,0.0586,0.0647,110.4
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_27,A,27,2.3,2.1,1.2,0.20778,35.7,36.9,36.3,35.7,36.9,36.3,35.7,36.9,36.3,36.3,0.6,78,437,262,263,179,0.0857,0.05986,1.147626667,8.3165,4.0226,4.2939,2.875,59.9,40.1,2.01,0.8924,18.91,0.95,10.97,0.95,4.4562,1.397,0.9636,0.6452,0.2345,0.0553,0.0587,106.2
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_28,A,28,2.2,2.1,1.1,0.20778,37.1,38.2,37.7,37.1,38.2,37.7,37.1,38.2,37.7,37.7,0.6,89,447,280,279,179,0.0859,0.05639,1.147626667,7.3726,3.4396,3.933,2.292,63.18,36.82,1.84,0.7861,20.1,1.01,11.66,1.01,3.8992,1.2575,1.0087,0.5878,0.219,0.0505,0.052,102.9
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_29,A,29,2.3,2.1,1.2,0.20778,38.4,39.6,39,38.4,39.6,39,38.4,39.6,39,39,0.6,97,463,296,294,183,0.0834,0.05314,1.147626667,7.7604,3.9721,3.7883,2.8245,57.29,42.71,2.14,1.2004,13.93,0.7,8.08,0.7,4.2706,1.4242,0.8871,0.6614,0.2536,0.0552,0.0563,102.1
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_30,A,30,2.1,2.1,1.2,0.20778,39.8,40.9,40.4,39.8,40.9,40.4,39.8,40.9,40.4,40.4,0.6,113,479,313,311,183,0.078,0.04705,1.147626667,7.3094,3.5679,3.7415,2.4203,60.72,39.28,1.96,1.0001,15.87,0.79,9.21,0.8,3.8869,1.3274,0.9626,0.6227,0.2438,0.0486,0.0483,99.5
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_31,A,31,2.1,2.1,1.1,0.20778,41.2,42.3,41.7,41.2,42.3,41.7,41.2,42.3,41.8,41.8,0.6,154,482,329,328,164,0.0777,0.0399,1.147626667,7.6669,3.8449,3.822,2.6973,58.63,41.37,2.07,0.2839,18.16,0.91,10.53,0.91,3.6289,1.2737,1.0532,0.7433,0.2981,0.0578,0.0528,91.5
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_32,A,32,2.1,2.2,1.2,0.20778,42.5,43.7,43.1,42.5,43.7,43.1,42.5,43.7,43.1,43.1,0.6,190,486,346,345,148,0.078,0.03455,1.147626667,7.3429,2.8962,4.4467,1.7486,71.78,28.22,1.41,0.1793,32.95,1.65,19.11,1.65,4.1542,1.5038,1.0704,0.4209,0.1734,0.0328,0.0281,85.5
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_33,A,33,2.1,2.3,1.2,0.20778,43.9,45,44.4,43.9,45,44.4,43.9,45,44.5,44.5,0.6,226,491,366,363,132,0.0777,0.02934,1.147626667,7.2577,2.778,4.4797,1.6304,73.32,26.68,1.33,0.1051,37.81,1.89,21.93,1.89,4.173,1.5565,1.0735,0.3907,0.1653,0.0304,0.0243,80.1
Isla Hermite,HER42PB,HER42PB1A,HER42PB1A_34,A,34,2,2.1,1.2,0.20778,45.2,46.4,45.8,45.2,46.4,45.8,45.2,46.4,45.8,45.8,0.6,253,496,388,381,122,0.0772,0.02563,1.147626667,6.682,2.4898,4.1922,1.3422,75.75,24.25,1.21,0.121,40.77,2.04,23.65,2.04,3.7018,1.4085,1.1325,0.3626,0.1561,0.028,0.0213,76.3
Isla Hermite,HER42PB,HER42PB1B,HER42PB1B_42,B,42,2.1,2,1.2,0.20556,5.7,6.9,6.3,45.7,46.9,46.3,45.7,46.9,46.3,46.3,0.6,262,499,397,387,118,0.0779,0.0248,1.147626667,7.1204,2.9192,4.2012,1.7716,70.34,29.66,1.48,0.2255,30.87,1.54,17.91,1.55,3.7018,1.7047,1.1349,0.4786,0.2443,0.0373,0.0309,82.9
Isla Hermite,HER42PB,HER42PB1B,HER42PB1B_43,B,43,2.1,2.2,1.1,0.20556,7.1,8.2,7.6,47.1,48.2,47.6,47.1,48.2,47.7,47.7,0.6,284,508,420,404,112,0.0782,0.02252,1.147626667,7.0745,2.8174,4.2571,1.6698,71.83,28.17,1.41,0.1567,34.82,1.74,20.2,1.74,3.9915,1.888,1.0665,0.4183,0.2188,0.0327,0.0265,81.1
Isla Hermite,HER42PB,HER42PB1B,HER42PB1B_44,B,44,2.2,2.3,1.2,0.20556,8.4,9.6,9,48.4,49.6,49,48.4,49.6,49,49,0.6,304,519,443,421,107,0.0838,0.0224,1.147626667,7.6652,2.8266,4.8386,1.679,74.24,25.76,1.29,0.1643,39.42,1.97,22.86,1.97,4.6635,2.2595,1.0375,0.36,0.1924,0.0302,0.0242,80.2
Isla Hermite,HER42PB,HER42PB1B,HER42PB1B_45,B,45,2.1,2.1,1.2,0.20556,9.8,11,10.4,49.8,51,50.4,49.8,51,50.4,50.4,0.6,322,536,461,438,107,0.1066,0.02723,1.147626667,7.3351,2.5991,4.736,1.4515,76.54,23.46,1.17,0.1894,38.94,1.95,22.59,1.95,3.9588,1.9437,1.1963,0.3666,0.1984,0.0391,0.0311,79.6
Isla Hermite,HER42PB,HER42PB1B,HER42PB1B_46,B,46,2.3,2.1,1.2,0.20556,11.2,12.4,11.8,51.2,52.4,51.8,51.2,52.4,51.8,51.8,0.6,334,550,474,451,108,0.1055,0.02649,1.147626667,7.751,2.8612,4.8898,1.7136,74.05,25.95,1.3,0.1666,36.63,1.83,21.25,1.83,4.5593,2.2979,1.0725,0.3758,0.2082,0.0397,0.0319,80.5
Isla Hermite,HER42PB,HER42PB1B,HER42PB1B_47,B,47,2.2,2.2,1.2,0.20556,12.6,13.8,13.2,52.6,53.8,53.2,52.6,53.8,53.2,53.2,0.6,340,572,484,464,116,0.1066,0.02778,1.147626667,7.5294,2.766,4.7634,1.6184,74.64,25.36,1.27,0.2063,30.82,1.54,17.88,1.54,4.2706,2.1929,1.1154,0.379,0.2135,0.0404,0.0333,82.4
Isla Hermite,HER42PB,HER42PB1B,HER42PB1B_48,B,48,2.1,2.1,1.2,0.20556,14,15.1,14.5,54,55.1,54.5,54,55.1,54.6,54.6,0.6,345,599,494,477,127,0.1058,0.02929,1.147626667,7.2276,2.6249,4.6027,1.4773,75.7,24.3,1.21,0.1425,40.85,2.04,23.69,2.04,3.9811,2.0781,1.1561,0.3711,0.2123,0.0393,0.0333,84.9
