[ab] WMAR_SAT; Wet Mass Accumulation Rate Saturated calibration; g.cm^2 yr^-1;NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ac] WMAR_SAT_err; Wet Mass Accumulation Rate Saturated calibration error; g.cm^2 yr^-1;NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[a] Location ,[b] Location2,[c] Site,[d] Type,[e] Section,[f] MSCL_ID,[g] RCT,[h] Position,[i] section_depth_top,[j] field_depth_top,[k] strat_depth_top,[l] depth,[m] depth_err,[n] SH20_min_age_95CI,[o] SH20_max_age_95CI,[p] SH20_median_age,[q] SH20_mean_age,[r] SH20_mean_95CI,[s] accum_rate_cmyr-1,[t] accum_rate_err_cmyr-1,[u] Den1_SAT,[v] Den1_SAT_err,[w] MS1_SAT,[x] DCMS1_SAT,[y] Impedance_SAT,[z] Fract_Porosity_SAT,[aa] Resistivity_SAT,[ab WMAR_SAT,[az] WMAR_SAT_err
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_3,2.4,936.5,1,1,1,1,0.25,-66.45,-58.28,-63.83,-63.49,4.085,0.413223,0.076719,1.3017,0.13017,-0.8,-0.6,1926.44,0.8276,9.2626,0.537893,0.153654
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_4,2.4,937,1.5,1.5,1.5,1.5,0.25,-66.01,-54.99,-62.9,-62.28,5.51,0.413223,0.032312,1.278,0.1278,-0.7,-0.5,1644.885,0.8411,8.0701,0.528099,0.094105
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_5,2.4,937.5,2,2,2,2,0.25,-65.76,-51.47,-61.97,-61.07,7.145,0.416667,0.003335,1.2605,0.12605,1.2,1,1258.349,0.8512,6.9829,0.525208,0.056724
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_6,2.4,938,2.5,2.5,2.5,2.5,0.25,-65.52,-47.98,-61.06,-59.87,8.77,0.413223,-0.019208,1.2705,0.12705,5.6,4.4,1235.068,0.8454,3.0982,0.525,0.028096
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_7,2.4,938.5,3,3,3,3,0.25,-65.28,-44.24,-60.14,-58.66,10.52,0.413223,-0.039672,1.3094,0.13094,4.6,3.5,1797.335,0.8232,3.399,0.541074,0.002161
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_8,2.4,939,3.5,3.5,3.5,3.5,0.25,-65.13,-40.44,-59.24,-57.45,12.345,0.416667,-0.059772,1.314,0.1314,12,9.1,2271.555,0.8206,2.1224,0.5475,-0.023791
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_9,2.4,939.5,4,4,4,4,0.25,-64.95,-36.39,-58.27,-56.25,14.28,0.413223,-0.079077,1.3203,0.13203,0.8,0.6,2326.768,0.817,2.1308,0.545579,-0.049848
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_10,2.4,940,4.5,4.5,4.5,4.5,0.25,-64.8,-32.33,-57.31,-55.04,16.235,0.413223,-0.09893,1.3212,0.13212,-1.3,-1,2526.942,0.8164,2.267,0.54595,-0.076112
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_11,2.4,940.5,5,5,5,5,0.25,-64.69,-28.33,-56.39,-53.83,18.18,0.416667,-0.119887,1.3505,0.13505,-0.9,-0.7,2564.145,0.7997,1.7038,0.562708,-0.105637
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_12,2.4,941,5.5,5.5,5.5,5.5,0.25,-64.57,-24.39,-55.46,-52.63,20.09,0.413223,-0.138953,1.3511,0.13511,-1.2,-0.9,2583.148,0.7994,1.6121,0.558306,-0.131909
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_13,2.4,941.5,6,6,6,6,0.25,-64.45,-20.69,-54.55,-51.42,21.88,0.413223,-0.158615,1.3543,0.13543,3.9,2.9,2690.665,0.7975,1.5589,0.559628,-0.15885
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_14,2.4,942,6.5,6.5,6.5,6.5,0.25,-64.34,-16.56,-53.61,-50.21,23.89,0.413223,-0.180719,1.3373,0.13373,6.6,4.9,2677.539,0.8073,1.5644,0.552603,-0.186415
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_15,2.4,942.5,7,7,7,7,0.25,-64.22,-12.49,-52.64,-49,25.865,0.416667,-0.20506,1.3302,0.13302,5.2,3.9,2646.944,0.8113,1.5562,0.55425,-0.217345
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_16,2.4,943,7.5,7.5,7.5,7.5,0.25,-64.1,-8.55,-51.7,-47.8,27.775,0.413223,-0.226336,1.3438,0.13438,5.1,3.8,2772.483,0.8035,1.4246,0.555289,-0.248622
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_17,2.4,943.5,8,8,8,8,0.25,-64.01,-4.78,-50.77,-46.59,29.615,0.413223,-0.249753,1.3729,0.13729,1.6,1.2,2245.436,0.7869,1.4179,0.567314,-0.286154
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_18,2.4,944,8.5,8.5,8.5,8.5,0.25,-63.92,-0.77,-49.85,-45.38,31.575,0.416667,-0.277658,1.3513,0.13513,1.9,1.4,2609.384,0.7992,1.4239,0.563042,-0.318895
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_19,2.4,944.5,9,9,9,9,0.25,-63.83,3.23,-48.93,-44.18,33.53,0.413223,-0.302133,1.3405,0.13405,6,4.5,2460.664,0.8054,1.362,0.553926,-0.349617
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_20,2.4,945,9.5,9.5,9.5,9.5,0.25,-63.69,7.24,-47.99,-42.97,35.465,0.413223,-0.330177,1.333,0.1333,10.5,7.9,2364.961,0.8097,1.4097,0.550826,-0.385043
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_21,2.4,945.5,10,10,10,10,0.25,-63.61,11.19,-47.07,-41.76,37.4,0.088652,-0.07718,1.3053,0.13053,7.7,5.9,2208.775,0.8255,1.3696,0.115718,-0.089172
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_22,2.4,946,10.5,10.5,10.5,10.5,0.25,-60.02,16.19,-40.97,-36.12,38.105,0.088652,-0.091414,1.3116,0.13116,4.9,3.7,2163.679,0.8219,1.3021,0.116277,-0.108271
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_23,2.4,946.5,11,11,11,11,0.25,-57.97,22.65,-34.89,-30.48,40.31,0.088652,-0.115229,1.3116,0.13116,5.7,4.3,2131.397,0.8219,1.2793,0.116277,-0.139506
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_24,2.4,947,11.5,11.5,11.5,11.5,0.25,-56.21,30.12,-29.01,-24.84,43.165,0.088652,-0.152126,1.3013,0.13013,2.2,1.7,2108.327,0.8279,1.4491,0.115363,-0.186425
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_25,2.4,947.5,12,12,12,12,0.25,-54.89,38.93,-23.17,-19.2,46.91,0.088652,-0.214751,1.3136,0.13136,2.4,1.8,2149.862,0.8208,1.2158,0.116454,-0.270452
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_26,2.4,948,12.5,12.5,12.5,12.5,0.25,-53.3,49.24,-17.54,-13.56,51.27,0.088496,-0.33283,1.3282,0.13282,2.5,1.9,2244.946,0.8124,1.398,0.11754,-0.43031
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_27,2.4,948.5,13,13,13,13,0.25,-52.24,60.39,-12.11,-7.91,56.315,0.088652,-0.629454,1.3581,0.13581,4,2.9,2350.009,0.7954,1.4689,0.120399,-0.842821
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_28,2.4,949,13.5,13.5,13.5,13.5,0.25,-51.08,73.32,-7.36,-2.27,62.2,0.088652,-2.427514,1.3788,0.13788,20.7,15,2358.529,0.7835,1.3773,0.122234,-3.334833
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_29,2.4,949.5,14,14,14,14,0.25,-50.07,87.03,-2.49,3.37,68.55,0.088652,1.804885,1.3632,0.13632,105.7,77.5,2333.929,0.7924,1.3324,0.120851,2.472504
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_30,2.4,950,14.5,14.5,14.5,14.5,0.25,-49.27,100.74,2.19,9.01,75.005,0.088652,0.739528,1.3488,0.13488,91.6,67.9,2328.484,0.8007,1.5237,0.119574,1.009433
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_31,2.4,950.5,15,15,15,15,0.25,-48.27,115.34,7.14,14.65,81.805,0.088652,0.496509,1.3506,0.13506,16.9,12.5,2323.658,0.7996,1.3317,0.119734,0.682559
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_32,2.4,951,15.5,15.5,15.5,15.5,0.25,-47.5,130.08,12.02,20.29,88.79,0.088652,0.389377,1.367,0.1367,3.4,2.5,2328.796,0.7903,1.5246,0.121188,0.544398
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_33,2.4,951.5,16,16,16,16,0.25,-46.73,145.23,16.8,25.93,95.98,0.088496,0.328949,1.3436,0.13436,2.5,1.9,2327.303,0.8036,1.5151,0.118903,0.453867
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_34,2.4,952,16.5,16.5,16.5,16.5,0.25,-45.9,160.67,21.48,31.58,103.285,0.088652,0.291288,1.334,0.1334,3.4,2.5,2334,0.8092,1.5781,0.118262,0.400405
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_35,2.4,952.5,17,17,17,17,0.25,-45.25,175.58,26.11,37.22,110.415,0.088652,0.264296,1.3347,0.13347,2.4,1.8,2349.89,0.8087,1.4179,0.118324,0.364588
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_36,2.4,953,17.5,17.5,17.5,17.5,0.25,-44.38,191.34,31.02,42.86,117.86,0.088652,0.24505,1.3397,0.13397,2.2,1.6,2411.772,0.8059,1.7256,0.118768,0.340171
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_37,2.4,953.5,18,18,18,18,0.25,-43.51,206.71,36.12,48.5,125.11,0.088652,0.229918,1.3599,0.13599,5,3.7,2430.898,0.7943,1.5968,0.120559,0.324722
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_38,2.4,954,18.5,18.5,18.5,18.5,0.25,-42.7,221.4,41.29,54.14,132.05,0.088652,0.217426,1.3657,0.13657,36.9,27,2375.402,0.791,1.6546,0.121073,0.309045
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_39,2.4,954.5,19,19,19,19,0.25,-41.93,236.41,46,59.78,139.17,0.088652,0.207553,1.374,0.1374,4.1,3,2368.096,0.7863,1.6889,0.121809,0.297358
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_40,2.4,955,19.5,19.5,19.5,19.5,0.25,-41.34,249.78,50.53,65.42,145.56,0.088652,0.198389,1.3812,0.13812,3.9,2.8,2344.958,0.7822,1.7049,0.122447,0.28626
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_41,2.4,955.5,20,20,20,20,0.25,-40.67,265.28,55.26,71.06,152.975,0.086059,0.186339,1.3689,0.13689,4.1,3,2334.231,0.7892,1.8299,0.117806,0.26686
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_42,2.4,956,20.5,20.5,20.5,20.5,0.25,-33.47,269.09,61.63,76.87,151.28,0.086059,0.170412,1.3644,0.13644,5,3.7,2359.827,0.7917,1.7571,0.117418,0.244253
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_43,2.4,956.5,21,21,21,21,0.25,-27.71,273.38,68.25,82.68,150.545,0.086059,0.157721,1.3621,0.13621,4.4,3.2,2355.943,0.7931,2.0236,0.11722,0.226554
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_44,2.4,957,21.5,21.5,21.5,21.5,0.25,-23.21,275.87,74.88,88.49,149.54,0.086059,0.146432,1.3662,0.13662,3.3,2.4,2423.65,0.7907,1.8324,0.117573,0.211812
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_45,2.4,957.5,22,22,22,22,0.25,-19.46,278.94,80.91,94.3,149.2,0.086207,0.137375,1.3592,0.13592,3.6,2.6,2479.36,0.7948,1.7017,0.117172,0.198437
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_46,2.4,958,22.5,22.5,22.5,22.5,0.25,-16.17,281.09,86.66,100.1,148.63,0.086059,0.128737,1.3828,0.13828,2.7,2,2589.878,0.7813,1.791,0.119002,0.189918
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_47,2.4,958.5,23,23,23,23,0.25,-13.03,283.8,93.61,105.91,148.415,0.086059,0.121532,1.4027,0.14027,1.9,1.4,2689.394,0.7699,1.6942,0.120714,0.182544
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_48,2.4,959,23.5,23.5,23.5,23.5,0.25,-10.3,287.19,101.14,111.72,148.745,0.086059,0.115495,1.4007,0.14007,3.4,2.4,2665.527,0.771,1.7792,0.120542,0.173827
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_49,2.4,959.5,24,24,24,24,0.25,-8.21,291.86,107.53,117.53,150.035,0.086207,0.110947,1.3937,0.13937,2.9,2.1,2632.461,0.7751,2.0025,0.120147,0.166641
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_50,2.4,960,24.5,24.5,24.5,24.5,0.25,-6.43,295.56,114.28,123.33,150.995,0.086059,0.106241,1.3721,0.13721,2.9,2.1,2641.035,0.7874,1.7733,0.118081,0.157581
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_51,2.4,960.5,25,25,25,25,0.25,-4.2,300.65,120.6,129.14,152.425,0.086059,0.102436,1.3644,0.13644,3.2,2.3,2646.817,0.7917,1.7571,0.117418,0.151506
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_52,2.4,961,25.5,25.5,25.5,25.5,0.25,-2.14,304.95,127.03,134.95,153.545,0.086059,0.09876,1.4065,0.14065,3.2,2.3,2736.371,0.7677,1.8875,0.121041,0.151011
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_53,2.4,961.5,26,26,26,26,0.25,0,311.09,134.35,140.76,155.545,0.086207,0.096091,1.4045,0.14045,2.6,1.9,2760.705,0.7688,1.7969,0.121078,0.147067
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_54,2.4,962,26.5,26.5,26.5,26.5,0.25,2.53,316.61,141.32,146.56,157.04,0.086059,0.093024,1.3818,0.13818,4.7,3.4,2770.097,0.7818,1.707,0.118916,0.140432
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_55,2.4,962.5,27,27,27,27,0.25,4.78,324.49,147.22,152.37,159.855,0.086059,0.091083,1.3831,0.13831,2.2,1.6,2784.489,0.7811,2.1107,0.119028,0.137879
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_56,2.4,963,27.5,27.5,27.5,27.5,0.25,6.96,332.22,153.56,158.18,162.63,0.086059,0.089262,1.3905,0.13905,2.2,1.6,2811.729,0.7768,1.9689,0.119664,0.136085
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_57,2.4,963.5,28,28,28,28,0.25,8.36,340.91,159.4,163.99,166.275,0.086059,0.088026,1.4061,0.14061,2.5,1.8,2873.798,0.7679,2.1141,0.121007,0.135874
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_58,2.4,964,28.5,28.5,28.5,28.5,0.25,9.48,348.41,165.39,169.8,169.465,0.086207,0.086793,1.3901,0.13901,2.8,2,2858.235,0.7771,2.0282,0.119836,0.132635
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_59,2.4,964.5,29,29,29,29,0.25,11.09,357.3,171.69,175.6,173.105,0.086059,0.085578,1.4119,0.14119,4,2.8,2908.125,0.7646,2.2575,0.121506,0.132978
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_60,2.4,965,29.5,29.5,29.5,29.5,0.25,13.36,368.02,177.37,181.41,177.33,0.086059,0.084852,1.4072,0.14072,3.7,2.6,2935.643,0.7673,2.1107,0.121102,0.131514
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_61,2.4,965.5,30,30,30,30,0.25,14.99,377.65,183.25,187.22,181.33,0.081301,0.079421,1.4196,0.14196,9.5,6.7,2955.561,0.7603,2.8195,0.115415,0.124287
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_62,2.4,966,30.5,30.5,30.5,30.5,0.25,23.01,381.53,189.24,193.37,179.26,0.081301,0.076035,1.423,0.1423,6.2,4.4,2603.189,0.7583,2.3176,0.115691,0.119767
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_63,2.4,966.5,31,31,31,31,0.25,33.64,384.23,195.68,199.52,175.295,0.081433,0.072203,1.4223,0.14223,5.7,4,2545.745,0.7587,2.0766,0.115822,0.114276
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_64,2.4,967,31.5,31.5,31.5,31.5,0.25,41.96,387.34,201.64,205.66,172.69,0.081301,0.068912,1.4271,0.14271,5.4,3.8,2567.54,0.756,2.4459,0.116024,0.109947
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_65,2.4,967.5,32,32,32,32,0.25,48.8,390.18,208.19,211.81,170.69,0.081301,0.066153,1.4486,0.14486,5.5,3.8,2628.571,0.7437,2.2765,0.117772,0.107606
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_66,2.4,968,32.5,32.5,32.5,32.5,0.25,53.62,392.61,215.46,217.96,169.495,0.081301,0.063848,1.4328,0.14328,6,4.2,2605.083,0.7527,2.2295,0.116488,0.103131
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_67,2.4,968.5,33,33,33,33,0.25,60.3,395.4,222.03,224.11,167.55,0.081301,0.061398,1.4073,0.14073,4.9,3.5,2553.604,0.7673,2.0358,0.114415,0.097847
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_68,2.4,969,33.5,33.5,33.5,33.5,0.25,65.46,398.65,229.26,230.26,166.595,0.081301,0.059429,1.4272,0.14272,6.2,4.3,2575.257,0.7559,2.4683,0.116033,0.09642
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_69,2.4,969.5,34,34,34,34,0.25,68.97,402.31,235.03,236.41,166.67,0.081301,0.057915,1.4359,0.14359,5.7,4,2609.771,0.7509,2.1914,0.11674,0.094834
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_70,2.4,970,34.5,34.5,34.5,34.5,0.25,73.64,406.16,241.15,242.56,166.26,0.081433,0.056408,1.4334,0.14334,3.8,2.7,2584.213,0.7523,1.9718,0.116726,0.092527
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_71,2.4,970.5,35,35,35,35,0.25,78.23,410.65,247.47,248.7,166.21,0.081301,0.054915,1.4232,0.14232,3.7,2.6,2577.914,0.7582,2.1896,0.115707,0.089726
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_72,2.4,971,35.5,35.5,35.5,35.5,0.25,83.05,416.82,253.76,254.85,166.885,0.081301,0.053811,1.4272,0.14272,4.2,2.9,2662.813,0.7559,1.8151,0.116033,0.088403
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_73,2.4,971.5,36,36,36,36,0.25,88.54,422,260.99,261,166.73,0.081301,0.052501,1.4275,0.14275,5.3,3.7,2709.71,0.7557,1.8042,0.116057,0.08655
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_74,2.4,972,36.5,36.5,36.5,36.5,0.25,91.96,427.86,268.11,267.15,167.95,0.081301,0.051668,1.4344,0.14344,5.6,3.9,2779.587,0.7518,1.9532,0.116618,0.085775
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_75,2.4,972.5,37,37,37,37,0.25,94.94,433.89,275.07,273.3,169.475,0.081301,0.050964,1.4388,0.14388,5,3.5,2779.96,0.7492,1.8299,0.116976,0.085025
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_76,2.4,973,37.5,37.5,37.5,37.5,0.25,98.37,440.69,282.04,279.45,171.16,0.081301,0.050338,1.4546,0.14546,3.3,2.3,2822.749,0.7403,1.9518,0.11826,0.085047
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_77,2.4,973.5,38,38,38,38,0.25,102.11,446.6,288.5,285.6,172.245,0.081433,0.049648,1.4751,0.14751,3.7,2.5,2838.798,0.7285,1.7457,0.120122,0.085248
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_78,2.4,974,38.5,38.5,38.5,38.5,0.25,105.73,451.91,294.27,291.74,173.09,0.081301,0.048764,1.4993,0.14993,8.8,5.9,2933.073,0.7147,1.6815,0.121894,0.085301
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_79,2.4,974.5,39,39,39,39,0.25,108.21,458.23,300.97,297.89,175.01,0.081301,0.048285,1.4669,0.14669,6.6,4.5,2843.789,0.7332,1.6316,0.11926,0.082756
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_80,2.4,975,39.5,39.5,39.5,39.5,0.25,110.87,466.35,307.21,304.04,177.74,0.081301,0.048043,1.4588,0.14588,11,7.5,2821.983,0.7378,1.8942,0.118602,0.081945
Isla Hermite,NA,HER42PB,Peat,HER42PB_1A,HER42PB_1A_MSCL_81,2.4,975.5,40,40,40,40,0.25,114.61,475.63,313.53,310.19,180.51,0.081301,0.04782,1.4895,0.14895,5.8,3.9,2843.09,0.7203,1.6073,0.121098,0.083337
